Price,Adj Close,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
2026-08-12 13:30:00-04:00,,301.125,268.3203125,,581.3300170898438,74.20500183105469,302.2976989746094,268.92181396484375,,581.9799194335938,74.26499938964844,301.05999755859375,267.8599853515625,,578.25,73.9749984741211,302.1700134277344,268.75,,581.6099853515625,73.99500274658203,3113898,2216013,,2376606,1780808
2026-08-12 14:30:00-04:00,,301.67999267578125,268.79998779296875,,580.5999755859375,74.23500061035156,302.0398864746094,269.239990234375,,583.6782836914062,74.3499984741211,301.0400085449219,268.17999267578125,,579.0,74.19000244140625,301.1199951171875,268.29998779296875,,581.27001953125,74.19999694824219,4654586,2486513,,1902723,1860674
2026-08-12 15:30:00-04:00,,302.2250061035156,267.30999755859375,,578.8499755859375,74.19999694824219,302.25,269.0400085449219,,582.22998046875,74.30999755859375,301.0,267.1000061035156,,578.552490234375,74.06999969482422,301.6700134277344,268.79998779296875,,580.6500244140625,74.23500061035156,5484429,3808841,,2016218,2737083
2026-08-13 09:30:00-04:00,,305.6449890136719,267.9150085449219,,587.7999877929688,77.17140197753906,305.9599914550781,269.5799865722656,,590.5,77.6698989868164,302.04998779296875,265.5799865722656,,579.4299926757812,75.44999694824219,304.25799560546875,267.2349853515625,,580.375,76.15499877929688,11220852,7057502,,3083384,11936147
2026-08-13 10:30:00-04:00,,303.7200012207031,266.49749755859375,,586.2949829101562,76.56999969482422,306.0,268.80999755859375,,591.0,77.3499984741211,303.54998779296875,266.239990234375,,585.6500244140625,76.5,305.6600036621094,267.8999938964844,,587.8400268554688,77.18000030517578,4294720,4482324,,1339955,4235295
2026-08-13 11:30:00-04:00,,303.42999267578125,265.260009765625,,587.0800170898438,77.06999969482422,303.9849853515625,266.9800109863281,,587.260009765625,77.08989715576172,302.57000732421875,264.82000732421875,,584.8305053710938,76.54000091552734,303.7300109863281,266.4949951171875,,586.22998046875,76.55999755859375,3040931,3475356,,827277,2870662
2026-08-13 12:30:00-04:00,,303.3399963378906,265.6000061035156,,588.47998046875,77.19999694824219,303.760009765625,266.010009765625,,589.219970703125,77.41999816894531,302.8500061035156,264.8999938964844,,586.7899780273438,77.0250015258789,303.43499755859375,265.2749938964844,,587.0399780273438,77.07499694824219,2276605,2527600,,714087,3375176
2026-08-13 13:30:00-04:00,,303.30999755859375,265.6549987792969,,589.635009765625,77.12000274658203,303.8999938964844,265.864990234375,,590.2598876953125,77.20999908447266,302.92999267578125,265.0899963378906,,587.6599731445312,76.81400299072266,303.3301086425781,265.60400390625,,588.47998046875,77.19049835205078,2056919,1910282,,666058,2116128
2026-08-13 14:30:00-04:00,,304.3999938964844,265.531005859375,,595.22998046875,77.83989715576172,304.6099853515625,266.510009765625,,595.5800170898438,77.8949966430664,303.0299987792969,265.510009765625,,589.22998046875,76.97000122070312,303.30999755859375,265.6650085449219,,589.6699829101562,77.12000274658203,3700940,2674375,,1441619,3855786
2026-08-13 15:30:00-04:00,,305.32000732421875,265.1600036621094,,594.905029296875,78.2300033569336,305.32000732421875,265.7200012207031,,595.8499755859375,78.4000015258789,303.9700012207031,264.7049865722656,,593.6400146484375,77.79499816894531,304.3800048828125,265.5299987792969,,595.27001953125,77.82499694824219,3755421,3734402,,1310374,6427267
2026-08-14 09:30:00-04:00,,304.989990234375,264.364990234375,,595.8400268554688,78.11000061035156,307.489990234375,265.80999755859375,,601.8599853515625,78.7300033569336,304.760009765625,264.0400085449219,,595.010009765625,77.76010131835938,306.02801513671875,264.875,,596.97998046875,78.4800033569336,6735349,5870863,,2332651,6884395
2026-08-14 10:30:00-04:00,,305.53289794921875,263.67999267578125,,593.1599731445312,78.11499786376953,305.95989990234375,264.94000244140625,,596.8699951171875,78.27999877929688,304.29998779296875,263.4200134277344,,591.9000244140625,77.81999969482422,305.0199890136719,264.4100036621094,,595.8250122070312,78.0999984741211,2774970,3218986,,1219298,2704936
2026-08-14 11:30:00-04:00,,305.44500732421875,264.3450012207031,,592.260009765625,78.26499938964844,305.91680908203125,264.3500061035156,,595.0900268554688,78.41999816894531,304.9700012207031,263.3500061035156,,591.7000122070312,78.06999969482422,305.5450134277344,263.6700134277344,,592.9949951171875,78.12000274658203,1655298,1850186,,749761,3748221
2026-08-14 12:30:00-04:00,,305.19439697265625,263.32000732421875,,591.3300170898438,77.92009735107422,305.56500244140625,264.44000244140625,,592.5999755859375,78.32499694824219,305.0799865722656,263.010009765625,,590.7999877929688,77.91000366210938,305.44500732421875,264.3500061035156,,592.2949829101562,78.26000213623047,1717424,1810852,,597256,1865244
2026-08-14 13:30:00-04:00,,305.97900390625,263.2349853515625,,591.4912109375,77.8949966430664,306.25,264.010009765625,,592.0494995117188,78.05999755859375,305.0400085449219,263.0205078125,,590.6699829101562,77.77999877929688,305.19500732421875,263.3299865722656,,591.3400268554688,77.92500305175781,2580373,3992366,,635243,2012732
2026-08-14 14:30:00-04:00,,305.94500732421875,263.2200012207031,,591.219970703125,78.03500366210938,306.17999267578125,263.3999938964844,,592.125,78.2300033569336,305.2699890136719,262.7699890136719,,590.5540161132812,77.87000274658203,305.9800109863281,263.239990234375,,591.5599975585938,77.91500091552734,1983226,2138509,,912824,2407895
2026-08-14 15:30:00-04:00,,305.95001220703125,262.6600036621094,,589.9099731445312,78.17500305175781,306.0400085449219,263.79998779296875,,591.6849975585938,78.22000122070312,305.5,262.4200134277344,,589.2899780273438,78.00250244140625,305.92999267578125,263.2170104980469,,591.22998046875,78.04000091552734,2812891,3206499,,999490,2781177
